artist,album,track_title,track_num,lyric,line,year
Beyoncé,B'Day,Kitty Kat,6,"I'm not feelin' it, I'm not feelin' it",4,2006
Beyoncé,B'Day,Kitty Kat,6,On top of you not callin' me back,5,2006
Beyoncé,B'Day,Kitty Kat,6,"You see, I bet you think it's all on track",6,2006
Beyoncé,B'Day,Kitty Kat,6,And you actin' like it's all o' that,7,2006
Beyoncé,B'Day,Kitty Kat,6,"I'm not feelin' it, I'm not feelin' it",8,2006
Beyoncé,B'Day,Kitty Kat,6,"Let's go, let's go, little kitty cat",9,2006
Beyoncé,B'Day,Kitty Kat,6,"I think it's time to go, let's go, little kitty cat",10,2006
Beyoncé,B'Day,Kitty Kat,6,"He don't want no mo', let's go, little kitty cat",11,2006
Beyoncé,B'Day,Kitty Kat,6,"Quite frankly, no more givin' it, I'm not feelin' it",12,2006
Beyoncé,B'Day,Kitty Kat,6,"It's like we at two places, but different paces",13,2006
Beyoncé,B'Day,Kitty Kat,6,"We in trouble, but you won't meet me at the bridge",14,2006
Beyoncé,B'Day,Kitty Kat,6,"It hurts, it feels deserted",15,2006
Beyoncé,B'Day,Kitty Kat,6,Did you forget where your heart lives?,16,2006
Beyoncé,B'Day,Kitty Kat,6,"What about my body, body?",17,2006
Beyoncé,B'Day,Kitty Kat,6,"You don't want my body, body?",18,2006
Beyoncé,B'Day,Kitty Kat,6,Acting like I'm not nobody,19,2006
Beyoncé,B'Day,Kitty Kat,6,You gon' make me call somebody,20,2006
Beyoncé,B'Day,Kitty Kat,6,"What about my body, body?",21,2006
Beyoncé,B'Day,Kitty Kat,6,"What about my body, body?",22,2006
Beyoncé,B'Day,Kitty Kat,6,You would rather go and party,23,2006
Beyoncé,B'Day,Kitty Kat,6,"Somehow, somewhere I'll be naughty",24,2006
Beyoncé,B'Day,Kitty Kat,6,You know I hate sleeping alone,25,2006
Beyoncé,B'Day,Kitty Kat,6,But you said that you would soon be home,26,2006
Beyoncé,B'Day,Kitty Kat,6,"But baby, that was a long time ago",27,2006
Beyoncé,B'Day,Kitty Kat,6,"I'm not feelin' it, I'm not feelin' it",28,2006
Beyoncé,B'Day,Kitty Kat,6,On top of you not callin' me back,29,2006
Beyoncé,B'Day,Kitty Kat,6,"You see, I bet you think it's all on track",30,2006
Beyoncé,B'Day,Kitty Kat,6,And you actin' like it's all o' that,31,2006
Beyoncé,B'Day,Kitty Kat,6,"I'm not feelin' it, I'm not feelin' it",32,2006
Beyoncé,B'Day,Kitty Kat,6,"Let's go, let's go, little kitty cat",33,2006
Beyoncé,B'Day,Kitty Kat,6,"I think it's time to go, let's go, little kitty cat",34,2006
Beyoncé,B'Day,Kitty Kat,6,"He don't want no mo', let's go, little kitty cat",35,2006
Beyoncé,B'Day,Kitty Kat,6,"Quite frankly, no more givin' it, I'm not feelin' it",36,2006
Beyoncé,B'Day,Kitty Kat,6,(Let me show you how to get there),37,2006
Beyoncé,B'Day,Kitty Kat,6,Take a left to compassion (Lights will be flashin'),38,2006
Beyoncé,B'Day,Kitty Kat,6,Keep straight and you'll see the sun right there,39,2006
Beyoncé,B'Day,Kitty Kat,6,Affection (You're in the wrong direction),40,2006
Beyoncé,B'Day,Kitty Kat,6,"If I get caught, see, it just seems that you don't care",41,2006
Beyoncé,B'Day,Kitty Kat,6,"What about my body, body?",42,2006
Beyoncé,B'Day,Kitty Kat,6,"You don't want my body, body",43,2006
Beyoncé,B'Day,Kitty Kat,6,Acting like I'm not nobody,44,2006
Beyoncé,B'Day,Kitty Kat,6,You gon' make me call somebody,45,2006
Beyoncé,B'Day,Kitty Kat,6,"What about my body, body?",46,2006
Beyoncé,B'Day,Kitty Kat,6,"What about my body, body?",47,2006
Beyoncé,B'Day,Kitty Kat,6,You would rather go and party,48,2006
Beyoncé,B'Day,Kitty Kat,6,"Somehow, somewhere I'll be naughty",49,2006
Beyoncé,B'Day,Kitty Kat,6,You know I hate sleeping alone (Ooh),50,2006
Beyoncé,B'Day,Kitty Kat,6,But you said that you would soon be home (You said you would soon be home),51,2006
Beyoncé,B'Day,Kitty Kat,6,"But baby, that was a long time ago",52,2006
Beyoncé,B'Day,Kitty Kat,6,"I'm not feelin' it, I'm not feelin' it (Ooh, ooh, ah, ooh)",53,2006
Beyoncé,B'Day,Kitty Kat,6,On top of you not calling me back,54,2006
Beyoncé,B'Day,Kitty Kat,6,"You see, I bet you think it's all on track",55,2006
Beyoncé,B'Day,Kitty Kat,6,And you actin' like it's all o' that,56,2006
Beyoncé,B'Day,Kitty Kat,6,"I'm not feeling it, I'm not feeling it",57,2006
Beyoncé,B'Day,Kitty Kat,6,"Let's go, let's go, little kitty cat",58,2006
Beyoncé,B'Day,Kitty Kat,6,"I think it's time to go, let's go, little kitty cat",59,2006
Beyoncé,B'Day,Kitty Kat,6,"He don't want no mo', let's go, little kitty cat",60,2006
Beyoncé,B'Day,Kitty Kat,6,"Quite frankly, no more givin' it, I'm not feelin' it",61,2006
Beyoncé,B'Day,Kitty Kat,6,"I'm taking back the things I got from you, you",62,2006
Beyoncé,B'Day,Kitty Kat,6,"And that includes my sweet little nookie too, too",63,2006
Beyoncé,B'Day,Kitty Kat,6,"Let's go, let's go, let's go, little kitty cat (Kitty cat)",64,2006
Beyoncé,B'Day,Kitty Kat,6,"He don't want you anymore, no (Uh, uh, uh)",65,2006
Beyoncé,B'Day,Kitty Kat,6,"Let's go, let's go, let's go, little kitty cat (Kitty cat)",66,2006
Beyoncé,B'Day,Kitty Kat,6,"He don't want you anymore, no",67,2006
Beyoncé,B'Day,Kitty Kat,6,"(Ooh, ooh)",68,2006
Beyoncé,B'Day,Kitty Kat,6,Got diamonds on my neck,69,2006
Beyoncé,B'Day,Kitty Kat,6,Got diamonds on my records,70,2006
Beyoncé,B'Day,Kitty Kat,6,"Since 16, I was coming down, ridin' Lexus",71,2006
Beyoncé,B'Day,Kitty Kat,6,How you gon' neglect this? You is just a hot mess,72,2006
Beyoncé,B'Day,Kitty Kat,6,"You can call Tyrone, you ain't gots to lie, Craig",73,2006
Beyoncé,B'Day,Kitty Kat,6,"What about my body, body?",74,2006
Beyoncé,B'Day,Kitty Kat,6,"What about my body, body?",75,2006
Beyoncé,B'Day,Kitty Kat,6,"I'm in the house all alone, you'd rather go and party?",76,2006
Beyoncé,B'Day,Kitty Kat,6,"What about my body, body?",77,2006
Beyoncé,B'Day,Kitty Kat,6,"You don't want my body, body?",78,2006
Beyoncé,B'Day,Kitty Kat,6,Acting like I'm nobody,79,2006
Beyoncé,B'Day,Kitty Kat,6,You gon' make me call somebody,80,2006
Beyoncé,B'Day,Kitty Kat,6,"Let's go, let's go, little kitty cat",81,2006
Beyoncé,B'Day,Kitty Kat,6,"I think it's time to go, let's go, little kitty cat",82,2006
Beyoncé,B'Day,Kitty Kat,6,"He ain't want no mo', let's go, little kitty cat",83,2006
Beyoncé,B'Day,Kitty Kat,6,"No mo' getting' it, I'm not feelin' it",84,2006
Beyoncé,B'Day,Freakum Dress,7,To be or not to be... not!,1,2006
Beyoncé,B'Day,Freakum Dress,7,"Hold up, bring the beat back",2,2006
Beyoncé,B'Day,Freakum Dress,7,Stop! I ain't ready yet,3,2006
Beyoncé,B'Day,Freakum Dress,7,"Wait! Let me fix my hair, yes, yes",4,2006
Beyoncé,B'Day,Freakum Dress,7,"Yes, ma'am, yes, ma'am",5,2006
Beyoncé,B'Day,Freakum Dress,7,"Now pass me my dress, yes",6,2006
Beyoncé,B'Day,Freakum Dress,7,I think I'm ready,7,2006
Beyoncé,B'Day,Freakum Dress,7,Been locked up in the house way too long,8,2006
Beyoncé,B'Day,Freakum Dress,7,It’s time to get it,9,2006
Beyoncé,B'Day,Freakum Dress,7,"Cause once again, he's out doing wrong",10,2006
Beyoncé,B'Day,Freakum Dress,7,And my girls are so real,11,2006
Beyoncé,B'Day,Freakum Dress,7,Said it's been a minute since I had some,12,2006
Beyoncé,B'Day,Freakum Dress,7,He's been acting up,13,2006
Beyoncé,B'Day,Freakum Dress,7,But he won't be the only one,14,2006
Beyoncé,B'Day,Freakum Dress,7,"Cause when he acts up, that's when you put it on",15,2006
Beyoncé,B'Day,Freakum Dress,7,"Get him uptight, this is your song",16,2006
Beyoncé,B'Day,Freakum Dress,7,"Hold out your back, time to impress",17,2006
Beyoncé,B'Day,Freakum Dress,7,Pull out your freakum dress,18,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, put your freakum dress on",19,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, put your freakum dress on",20,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, put your freakum dress on",21,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, put your freakum dress on",22,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, every woman got one",23,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, shut it down when the time comes",24,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, pull out the big guns",25,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, and put your freakum dress on",26,2006
Beyoncé,B'Day,Freakum Dress,7,Soon as he saw me,27,2006
Beyoncé,B'Day,Freakum Dress,7,Turned on by how the dress was fittin' right,28,2006
Beyoncé,B'Day,Freakum Dress,7,"Short and backless (Backless, backless)",29,2006
Beyoncé,B'Day,Freakum Dress,7,See my silhouette in the moonlight,30,2006
Beyoncé,B'Day,Freakum Dress,7,Such an attraction,31,2006
Beyoncé,B'Day,Freakum Dress,7,Keep tellin' me how my outfit’s so nice,32,2006
Beyoncé,B'Day,Freakum Dress,7,Little did he know,33,2006
Beyoncé,B'Day,Freakum Dress,7,"Ha, my man gon' take it off tonight",34,2006
Beyoncé,B'Day,Freakum Dress,7,"Cause when he acts up, that’s when you put it on",35,2006
Beyoncé,B'Day,Freakum Dress,7,"Get him uptight, this is your song",36,2006
Beyoncé,B'Day,Freakum Dress,7,"Hold out your back, time to impress",37,2006
Beyoncé,B'Day,Freakum Dress,7,Pull out your freakum dress,38,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, put your freakum dress on",39,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, put your freakum dress on",40,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, put your freakum dress on",41,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, put your freakum dress on",42,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, every woman got one",43,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, shut it down when the time comes",44,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, pull out the big guns",45,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, and put your freakum dress on",46,2006
Beyoncé,B'Day,Freakum Dress,7,All the ladies who ain't get all dressed up in your dresses,47,2006
Beyoncé,B'Day,Freakum Dress,7,"In your besties for no reason, we're ready to freakum, freakum",48,2006
Beyoncé,B'Day,Freakum Dress,7,"When you put it on, it's an invitation",49,2006
Beyoncé,B'Day,Freakum Dress,7,"When they play your song, get on up and shake it (Yeah)",50,2006
Beyoncé,B'Day,Freakum Dress,7,"Work it out your man, you don’t have to waste it",51,2006
Beyoncé,B'Day,Freakum Dress,7,Spin it all around then take it to the ground and,52,2006
Beyoncé,B'Day,Freakum Dress,7,"When you put it on, it’s an invitation (Hey)",53,2006
Beyoncé,B'Day,Freakum Dress,7,"When they play your song, get on up and shake it (Hey)",54,2006
Beyoncé,B'Day,Freakum Dress,7,"Work it out your man, you don’t have to waste it (Hey)",55,2006
Beyoncé,B'Day,Freakum Dress,7,Spin it all around then take it to the ground and,56,2006
Beyoncé,B'Day,Freakum Dress,7,"Cause when he acts up, that's when you put it on",57,2006
Beyoncé,B'Day,Freakum Dress,7,"Get him uptight, this is your song",58,2006
Beyoncé,B'Day,Freakum Dress,7,"Hold out your back, time to impress",59,2006
Beyoncé,B'Day,Freakum Dress,7,Pull out your freakum dress,60,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, put your freakum dress on",61,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, put your freakum dress on",62,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, put your freakum dress on",63,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, put your freakum dress on",64,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, every woman got one (Every woman got one)",65,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, shut it down when the time comes (When the time has come)",66,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, pull out the big guns",67,2006
Beyoncé,B'Day,Freakum Dress,7,"Oh, and put your freakum dress on",68,2006
Beyoncé,B'Day,Freakum Dress,7,"Ladies, look it here",69,2006
Beyoncé,B'Day,Freakum Dress,7,"When you been with your man for a long time, oh",70,2006
Beyoncé,B'Day,Freakum Dress,7,Every now and then you gotta go in the back of that closet,71,2006
Beyoncé,B'Day,Freakum Dress,7,"And pull out that freakum dress, huh",72,2006
Beyoncé,B'Day,Freakum Dress,7,I got my freakum dress on,73,2006
Beyoncé,B'Day,Freakum Dress,7,"I got my freakum dress on, oh",74,2006
Beyoncé,B'Day,Freakum Dress,7,I got my freakum dress on,75,2006
Beyoncé,B'Day,Freakum Dress,7,"I got my freakum dress on, oh",76,2006
Beyoncé,B'Day,Green Light,8,Give it to mama,1,2006
Beyoncé,B'Day,Green Light,8,"Give it, give it, give it to mama (Mama) (Oh)",2,2006
Beyoncé,B'Day,Green Light,8,"Give it, give it to mama (Mama)",3,2006
Beyoncé,B'Day,Green Light,8,For some strange reason (Uh),4,2006
Beyoncé,B'Day,Green Light,8,You're done pleasin' me like it's okay (Oh-oh),5,2006
Beyoncé,B'Day,Green Light,8,Like a perm that's been left too long (It starts to burn),6,2006
Beyoncé,B'Day,Green Light,8,"The result is it just won't take (Oh-oh, I can see)",7,2006
Beyoncé,B'Day,Green Light,8,Now it's all coming so clear to me now (I can see),8,2006
Beyoncé,B'Day,Green Light,8,Misinterpreted all my naiveness (Oh-oh),9,2006
Beyoncé,B'Day,Green Light,8,Was just thinking if I had no you then I can't do,10,2006
Beyoncé,B'Day,Green Light,8,My stock just went up over two million,11,2006
Beyoncé,B'Day,Green Light,8,"So if you want to (Uh, uh-huh-uh-uh)",12,2006
Beyoncé,B'Day,Green Light,8,"You got the green light (Uh, uh-huh-uh-uh)",13,2006
Beyoncé,B'Day,Green Light,8,"So if you want to (Uh, uh-huh-uh-uh)",14,2006
Beyoncé,B'Day,Green Light,8,"You got the green light (Uh, uh-huh-uh-uh)",15,2006
Beyoncé,B'Day,Green Light,8,"So if you want to (Want to, want to) (Uh, uh-huh-uh-uh)",16,2006
Beyoncé,B'Day,Green Light,8,"You got the green light (Uh, uh-huh-uh-uh)",17,2006
Beyoncé,B'Day,Green Light,8,"So if you want to (Uh, uh-huh-uh-uh)",18,2006
Beyoncé,B'Day,Green Light,8,"You got the green light (Uh, uh-huh-uh-uh)",19,2006
Beyoncé,B'Day,Green Light,8,(Give it to mama),20,2006
Beyoncé,B'Day,Green Light,8,"Go, go, go, go",21,2006
Beyoncé,B'Day,Green Light,8,"Go, go, go, go",22,2006
Beyoncé,B'Day,Green Light,8,"Go, go, go, go",23,2006
Beyoncé,B'Day,Green Light,8,"Go, go, red light",24,2006
Beyoncé,B'Day,Green Light,8,Green light,25,2006
Beyoncé,B'Day,Green Light,8,"Some see me, say I should be trophied",26,2006
Beyoncé,B'Day,Green Light,8,Cause it gets no stronger (Oh-oh),27,2006
Beyoncé,B'Day,Green Light,8,"Ladies, y'all know (Yeah, girl, y'all know)",28,2006
Beyoncé,B'Day,Green Light,8,This pimp ish gets no older (Oh-oh),29,2006
Beyoncé,B'Day,Green Light,8,Is that a threat? (What's another threat?),30,2006
Beyoncé,B'Day,Green Light,8,Yep (That's another threat),31,2006
Beyoncé,B'Day,Green Light,8,"I'm immune, you can't get no colder (Oh-oh)",32,2006
Beyoncé,B'Day,Green Light,8,You got the green light (Go),33,2006
Beyoncé,B'Day,Green Light,8,"You the king, right? (Roll)",34,2006
Beyoncé,B'Day,Green Light,8,"You holdin' up traffic, green means go",35,2006
Beyoncé,B'Day,Green Light,8,"(Go) Go, go, go, go",36,2006
Beyoncé,B'Day,Green Light,8,"Go, go, go, go (Go)",37,2006
Beyoncé,B'Day,Green Light,8,"(Go) Go, go, go, go",38,2006
Beyoncé,B'Day,Green Light,8,"Go, go, red light (I said, you're holdin' up traffic, green means go)",39,2006
Beyoncé,B'Day,Green Light,8,Green light,40,2006
Beyoncé,B'Day,Green Light,8,"So if you want to (Uh, uh-huh-uh-uh)",41,2006
Beyoncé,B'Day,Green Light,8,"You got the green light (You got the green light, baby)",42,2006
Beyoncé,B'Day,Green Light,8,"(Uh, uh-huh-uh-uh)",43,2006
Beyoncé,B'Day,Green Light,8,"So if you want to (Uh, uh-huh-uh-uh) (Go)",44,2006
Beyoncé,B'Day,Green Light,8,"You got the green light (Uh, uh-huh-uh-uh) (Ooh)",45,2006
Beyoncé,B'Day,Green Light,8,"So if you want to (Want to, want to) (Uh, uh-huh-uh-uh)",46,2006
Beyoncé,B'Day,Green Light,8,"You got the green light (Uh, uh-huh-uh-uh)",47,2006
Beyoncé,B'Day,Green Light,8,"So if you want to (Uh, uh-huh-uh-uh)",48,2006
Beyoncé,B'Day,Green Light,8,"You got the green light (Uh, uh-huh-uh-uh)",49,2006
Beyoncé,B'Day,Green Light,8,(Give it to mama),50,2006
Beyoncé,B'Day,Green Light,8,"Go, go (Ain't no problem, you can go)",51,2006
Beyoncé,B'Day,Green Light,8,"Go, go (I will find somebody else)",52,2006
Beyoncé,B'Day,Green Light,8,"Go, go (It's alright, I'll move along)",53,2006
Beyoncé,B'Day,Green Light,8,"Go, go (You got the green light, so you can)",54,2006
Beyoncé,B'Day,Green Light,8,"(Go) Go, go, go, go (Whoa)",55,2006
Beyoncé,B'Day,Green Light,8,"Go (Whoa), go (Whoa), red light",56,2006
Beyoncé,B'Day,Green Light,8,Green light,57,2006
Beyoncé,B'Day,Green Light,8,I gave (Gave) all (All) I could give (I could give),58,2006
Beyoncé,B'Day,Green Light,8,"My love, my heart (My heart)",59,2006
Beyoncé,B'Day,Green Light,8,"Now, we're facing (Facing) the end (The end)",60,2006
Beyoncé,B'Day,Green Light,8,(Ooh) From what you did from the start,61,2006
Beyoncé,B'Day,Green Light,8,My love,62,2006
Beyoncé,B'Day,Green Light,8,"You're holdin' up traffic, green means go",63,2006
Beyoncé,B'Day,Green Light,8,"So if you want to (Uh, uh-huh-uh-uh) (Oh)",64,2006
Beyoncé,B'Day,Green Light,8,"You got the green light (Uh, uh-huh-uh-uh) (Oh, oh)",65,2006
Beyoncé,B'Day,Green Light,8,"So if you want to (Uh, uh-huh-uh-uh) (Oh)",66,2006
Beyoncé,B'Day,Green Light,8,"You got the green light (Uh, uh-huh-uh-uh) (Oh, oh)",67,2006
Beyoncé,B'Day,Green Light,8,"So if you want to (Want to, want to) (Uh, uh-huh-uh-uh) (Oh)",68,2006
Beyoncé,B'Day,Green Light,8,"You got the green light (Uh, uh-huh-uh-uh) (Go, go, go, go)",69,2006
Beyoncé,B'Day,Green Light,8,"So if you want to (Uh, uh-huh-uh-uh)",70,2006
Beyoncé,B'Day,Green Light,8,"You got the green light (Uh, uh-huh-uh-uh)",71,2006
Beyoncé,B'Day,Green Light,8,(Give it to mama),72,2006
Beyoncé,B'Day,Green Light,8,"Go, go (Ain't no problem, you can go)",73,2006
Beyoncé,B'Day,Green Light,8,"Go, go (I will find somebody else)",74,2006
Beyoncé,B'Day,Green Light,8,"Go, go (It's alright, I'll move along)",75,2006
Beyoncé,B'Day,Green Light,8,"Go, go (You got the green light, so you can)",76,2006
Beyoncé,B'Day,Green Light,8,"(Go) Go, go, go, go (Whoa)",77,2006
Beyoncé,B'Day,Green Light,8,"Go (Whoa), go (Whoa), red light",78,2006
Beyoncé,B'Day,Green Light,8,Green light,79,2006
Beyoncé,B'Day,Irreplaceable,9,"To the left, to the left",1,2006
Beyoncé,B'Day,Irreplaceable,9,"To the left, to the left",2,2006
Beyoncé,B'Day,Irreplaceable,9,Mmm,3,2006
Beyoncé,B'Day,Irreplaceable,9,"To the left, to the left",4,2006
Beyoncé,B'Day,Irreplaceable,9,Everything you own in the box to the left,5,2006
Beyoncé,B'Day,Irreplaceable,9,"In the closet, that's my stuff",6,2006
Beyoncé,B'Day,Irreplaceable,9,"Yes, if I bought it, nigga, please don't touch (Don't touch)",7,2006
Beyoncé,B'Day,Irreplaceable,9,"And keep talking that mess, that's fine",8,2006
Beyoncé,B'Day,Irreplaceable,9,But could you walk and talk at the same time?,9,2006
Beyoncé,B'Day,Irreplaceable,9,"And, it's my name that's on that Jag",10,2006
Beyoncé,B'Day,Irreplaceable,9,"So remove your bags, let me call you a cab",11,2006
Beyoncé,B'Day,Irreplaceable,9,Standing in the front yard,12,2006
Beyoncé,B'Day,Irreplaceable,9,"Tellin' me, how I'm such a fool",13,2006
Beyoncé,B'Day,Irreplaceable,9,"Talkin' 'bout, how I'll never ever find a man like you",14,2006
Beyoncé,B'Day,Irreplaceable,9,You got me twisted,15,2006
Beyoncé,B'Day,Irreplaceable,9,You must not know 'bout me,16,2006
Beyoncé,B'Day,Irreplaceable,9,You must not know 'bout me,17,2006
Beyoncé,B'Day,Irreplaceable,9,I could have another you in a minute,18,2006
Beyoncé,B'Day,Irreplaceable,9,"Matter of fact, he'll be here in a minute, baby",19,2006
Beyoncé,B'Day,Irreplaceable,9,You must not know 'bout me,20,2006
Beyoncé,B'Day,Irreplaceable,9,You must not know 'bout me,21,2006
Beyoncé,B'Day,Irreplaceable,9,I can have another you by tomorrow,22,2006
Beyoncé,B'Day,Irreplaceable,9,So don't you ever for a second get to thinking,23,2006
Beyoncé,B'Day,Irreplaceable,9,You're irreplaceable,24,2006
Beyoncé,B'Day,Irreplaceable,9,So go ahead and get gone,25,2006
Beyoncé,B'Day,Irreplaceable,9,Call up that chick and see if she's home,26,2006
Beyoncé,B'Day,Irreplaceable,9,"Oops, I bet you thought that I didn't know",27,2006
Beyoncé,B'Day,Irreplaceable,9,What did you think I was putting you out for?,28,2006
Beyoncé,B'Day,Irreplaceable,9,Cause you was untrue,29,2006
Beyoncé,B'Day,Irreplaceable,9,Rollin' her 'round in the car that I bought you,30,2006
Beyoncé,B'Day,Irreplaceable,9,"Baby, drop them keys",31,2006
Beyoncé,B'Day,Irreplaceable,9,Hurry up before your taxi leaves,32,2006
Beyoncé,B'Day,Irreplaceable,9,Standing in the front yard,33,2006
Beyoncé,B'Day,Irreplaceable,9,"Tellin' me, how I'm such a fool",34,2006
Beyoncé,B'Day,Irreplaceable,9,"Talkin' 'bout, how I'll never ever find a man like you",35,2006
Beyoncé,B'Day,Irreplaceable,9,You got me twisted,36,2006
Beyoncé,B'Day,Irreplaceable,9,You must not know 'bout me,37,2006
Beyoncé,B'Day,Irreplaceable,9,You must not know 'bout me,38,2006
Beyoncé,B'Day,Irreplaceable,9,I could have another you in a minute,39,2006
Beyoncé,B'Day,Irreplaceable,9,"Matter of fact, he'll be here in a minute, baby",40,2006
Beyoncé,B'Day,Irreplaceable,9,You must not know 'bout me,41,2006
Beyoncé,B'Day,Irreplaceable,9,You must not know 'bout me,42,2006
Beyoncé,B'Day,Irreplaceable,9,I will have another you by tomorrow,43,2006
Beyoncé,B'Day,Irreplaceable,9,So don't you ever for a second get to thinking,44,2006
Beyoncé,B'Day,Irreplaceable,9,You're irreplaceable (Irreplaceable),45,2006
Beyoncé,B'Day,Irreplaceable,9,So since I'm not your everything (Irreplaceable),46,2006
Beyoncé,B'Day,Irreplaceable,9,How about I'll be nothing (Nothing),47,2006
Beyoncé,B'Day,Irreplaceable,9,Nothing at all to you (Nothing),48,2006
Beyoncé,B'Day,Irreplaceable,9,"Baby, I won't shed a tear for you (I won't shed a tear)",49,2006
Beyoncé,B'Day,Irreplaceable,9,I won't lose a wink of sleep,50,2006
Beyoncé,B'Day,Irreplaceable,9,Cause the truth of the matter is,51,2006
Beyoncé,B'Day,Irreplaceable,9,Replacing you was so easy,52,2006
Beyoncé,B'Day,Irreplaceable,9,"To the left, to the left",53,2006
Beyoncé,B'Day,Irreplaceable,9,"To the left, to the left",54,2006
Beyoncé,B'Day,Irreplaceable,9,Mmm,55,2006
Beyoncé,B'Day,Irreplaceable,9,"To the left, to the left",56,2006
Beyoncé,B'Day,Irreplaceable,9,Everything you own in the box to the left,57,2006
Beyoncé,B'Day,Irreplaceable,9,"To the left, to the left",58,2006
Beyoncé,B'Day,Irreplaceable,9,Don't you ever for a second get to thinking,59,2006
Beyoncé,B'Day,Irreplaceable,9,You're irreplaceable,60,2006
Beyoncé,B'Day,Irreplaceable,9,You must not know 'bout me,61,2006
Beyoncé,B'Day,Irreplaceable,9,You must not know 'bout me,62,2006
Beyoncé,B'Day,Irreplaceable,9,I could have another you in a minute,63,2006
Beyoncé,B'Day,Irreplaceable,9,"Matter of fact, he'll be here in a minute, baby",64,2006
Beyoncé,B'Day,Irreplaceable,9,You must not know 'bout me,65,2006
Beyoncé,B'Day,Irreplaceable,9,You must not know 'bout me,66,2006
Beyoncé,B'Day,Irreplaceable,9,I can have another you by tomorrow,67,2006
Beyoncé,B'Day,Irreplaceable,9,So don't you ever for a second get to thinking,68,2006
Beyoncé,B'Day,Irreplaceable,9,"You must not know 'bout me (Baby, yeah)",69,2006
Beyoncé,B'Day,Irreplaceable,9,You must not know 'bout me,70,2006
Beyoncé,B'Day,Irreplaceable,9,I could have another you in a minute,71,2006
Beyoncé,B'Day,Irreplaceable,9,"Matter of fact, he'll be here in a minute",72,2006
Beyoncé,B'Day,Irreplaceable,9,"You can pack all your bags, we're finished",73,2006
Beyoncé,B'Day,Irreplaceable,9,(You must not know 'bout me),74,2006
Beyoncé,B'Day,Irreplaceable,9,"Cause you made your bed, now lay in it",75,2006
Beyoncé,B'Day,Irreplaceable,9,(You must not know 'bout me),76,2006
Beyoncé,B'Day,Irreplaceable,9,I can have another you by tomorrow,77,2006
Beyoncé,B'Day,Irreplaceable,9,Don't you ever for a second get to thinking,78,2006
Beyoncé,B'Day,Irreplaceable,9,You're irreplaceable,79,2006
Beyoncé,B'Day,Resentment,10,"I wish I could believe you, then I'll be alright",1,2006
Beyoncé,B'Day,Resentment,10,But now everything you told me really don't apply,2,2006
Beyoncé,B'Day,Resentment,10,To the way I feel inside,3,2006
Beyoncé,B'Day,Resentment,10,Lovin' you was easy once upon a time,4,2006
Beyoncé,B'Day,Resentment,10,"But now, my suspicions of you have multiplied",5,2006
Beyoncé,B'Day,Resentment,10,And it's all because you lied,6,2006
Beyoncé,B'Day,Resentment,10,I only give you a hard time,7,2006
Beyoncé,B'Day,Resentment,10,Cause I can't go on and pretend like,8,2006
Beyoncé,B'Day,Resentment,10,I haven't tried to forget this,9,2006
Beyoncé,B'Day,Resentment,10,But I'm much too full of resentment,10,2006
Beyoncé,B'Day,Resentment,10,Just can't seem to get over the way you hurt me,11,2006
Beyoncé,B'Day,Resentment,10,"Don't know how you gave another who didn't mean a thing (Mean a thing), no",12,2006
Beyoncé,B'Day,Resentment,10,The very thing you gave to me,13,2006
Beyoncé,B'Day,Resentment,10,"I thought I could forgive you, and I know you've changed",14,2006
Beyoncé,B'Day,Resentment,10,"As much as I wanna trust you, I know it ain't the same (It ain't the same)",15,2006
Beyoncé,B'Day,Resentment,10,And it's all because you lied,16,2006
Beyoncé,B'Day,Resentment,10,I only give you a hard time (Hard time),17,2006
Beyoncé,B'Day,Resentment,10,Cause I can't go on and pretend like,18,2006
Beyoncé,B'Day,Resentment,10,I haven't tried to forget this (Forget this),19,2006
Beyoncé,B'Day,Resentment,10,But I'm much too full of resentment (I'm much too full of resentment),20,2006
Beyoncé,B'Day,Resentment,10,I may never understand why,21,2006
Beyoncé,B'Day,Resentment,10,"I'm doin' the best that I can, and I",22,2006
